code,shift_score,shiftpatterns,class,teachers,climate_score,climate_patterns,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17
FACCM302,0.0,{},478,['Biemar Sandrine'],0.0,{},0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
FACCM303,0.0,{},479,['Boucenna Sephora'],0.0,{},0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
FACCM304,0.0,{},480,['Boucenna Sephora'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
FACCM305,0.0,{},481,['Boucenna Sephora'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
FACCM306,0.0,{},482,['Boucenna Sephora'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
FACCM307,0.0,{},483,['Boucenna Sephora'],0.0,{},0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
FACCM308,0.0,{},484,['CULTIAUX John'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
FACCM309,0.0,{},485,['CULTIAUX John'],0.0,{},0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
FACCM310,0.0,{},486,[],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FACCM312,0.0,{},487,[],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
FACCM313,0.0,{},488,[],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FACCM314,0.0,{},489,[],0.0,{},0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
FACCM315,0.0,{},490,[],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FACCM316,0.0,{},491,[],0.0,{},0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
FAGRM401,0.10130161682168197,"{""ecologie finalite didactique24"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",492,"['Biemar Sandrine', 'Romainville Marc']",0.0,{},0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
FAGRM402,0.1126299653986831,"{""ecologie finalite didactique24"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",493,"['Biemar Sandrine', 'Romainville Marc']",0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
FAGRM403,0.12201184606550337,"{""ecologie finalite didactique22"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",494,['Dumortier Laurence'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
FAGRM404,0.14839199100040323,"{""ecologie finalite didactique22"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",495,['Biemar Sandrine'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
FAGRM405,0.11728343828735324,"{""ecologie finalite didactique22"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",496,['Romainville Marc'],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FAGRM406,0.1276620451268443,"{""ecologie finalite didactique23"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",497,"['Biemar Sandrine', 'Romainville Marc']",0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
FAGRM407,0.16054487164187797,"{""ecologie finalite didactique22"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",498,[],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
FAGRM409,0.11817706537855283,"{""ecologie finalite didactique22"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",499,['Hespel Bertrand'],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
FCAP2001,0.0,{},500,['Romainville Marc'],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FCAP2002,0.0,{},501,['Romainville Marc'],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FILO2003,1.326033211649889,"{""ecologie finalite didactique12"": 1, ""ecologie finalite approfondie12"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",502,['Feltz Bernard'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FINT0007,0.0,{},503,"['Ars Bernard', 'Ars Bernard']",0.0,{},0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FINT0024,0.0,{},504,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FINT0027,0.0,{},505,['Renard Etienne'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FINT0034,0.0,{},506,"['Mathen Denis', 'Mathen Denis']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FINT0039,0.206636702390415,"{""transition energetique question"": 1, ""transition energetique"": 1, ""ecologique sociale politique"": 1, ""ecologique sociale"": 1, ""ecologique"": 1}",507,['TILMAN Valérie'],0.0,{},0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
FINT0041,0.0,{},508,['Houart Mireille'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
GEO1343,2.1522521705291795,"{""ecologie finalite specialisee25"": 1, ""ecologie finalite specialisee15"": 1, ""ecologie finalite didactique25"": 1, ""ecologie finalite didactique15"": 1, ""ecologie finalite approfondie25"": 1, ""ecologie finalite approfondie15"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",509,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
GEO2140,2.1532165458352246,"{""ecologie finalite specialisee25"": 1, ""ecologie finalite specialisee15"": 1, ""ecologie finalite didactique25"": 1, ""ecologie finalite didactique15"": 1, ""ecologie finalite approfondie25"": 1, ""ecologie finalite approfondie15"": 1, ""ecologie finalite"": 1, ""ecologie"": 1}",510,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
GEOG0650-2,0.0,{},511,[],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
GEOG2024-1,0.0,{},512,[],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
GEOG2028-1,0.0,{},513,[],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
GEOG2035-1,0.0,{},514,[],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
GEOG2047-2,0.0,{},515,[],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
GEST1099-1,0.0,{},516,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IASIM103,0.0,{},517,['DAUVIN Emmanuel'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IASIM104,0.0,{},518,['DAUVIN Emmanuel'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IASIM201,0.0,{},519,['Rosier Karen'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IASIM202,0.0,{},520,['Vanderose Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IASIM203,0.0,{},521,"['DAUVIN Emmanuel', 'Philippe Laurent']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IASIM204,0.0,{},522,"['DAUVIN Emmanuel', 'Philippe Laurent', 'DAUVIN Emmanuel', 'Philippe Laurent']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IATMM133,0.0,{},523,"['Jacquet Jean-Marie', 'DARQUENNES Denis (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
IATMM141,0.0,{},524,['Dumas Bruno'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IBAGM300,0.0,{},525,"['BOURAGA Sarah', 'Sieberath Roald', 'Vanderose Benoît']",0.0,{},0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
IBAGM301,0.0,{},526,['Faulkner Stéphane'],0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
IBAGM302,0.0,{},527,['BOURAGA Sarah'],0.0,{},0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
IBAGM311,0.0,{},528,['Thiran Philippe'],0.0,{},0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
IBAGM312,0.0,{},529,['Latiers Mélanie'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
IBAGM313,0.0,{},530,['Maquet Benoît'],0.0,{},0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
IBAGM321,0.0,{},531,"['BOURAGA Sarah', 'Heymans Patrick']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IBAGM322,0.0,{},532,['Englebert Vincent'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IBAGM323,0.0,{},533,"['Vanderose Benoît', 'Kolp Manuel (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IBAGM331,0.0,{},534,['Wautelet Yves'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IBAGM332,0.0,{},535,['Linden Isabelle'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IBAGM333,0.0,{},536,['TOMBAL Thomas'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ICYBM101,0.0,{},537,['Frénay Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ICYBM201,0.0,{},538,"['Colin Jean-Noël', 'Dumas Bruno', 'Frénay Benoît', 'Lambiotte Renaud', 'SALNIKOV Vsevolod (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IDASM101,0.0,{},539,"['Cleve Anthony', 'Faulkner Stéphane', 'GILLAIN Joseph (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IDASM102,0.0,{},540,['Frénay Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IDASM103,0.0,{},541,['Dumas Bruno'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IDASM104,0.0,{},542,"['Faulkner Stéphane', 'Frénay Benoît', 'SALNIKOV Vsevolod']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IELVB111,0.0,{},543,['Miceli Marc'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
IELVB112,0.0,{},544,['Fiévez François-Xavier'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
IELVB195,0.0,{},545,['Fiévez François-Xavier'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
IELVB211,0.0,{},546,['Miceli Marc'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IELVB212,0.0,{},547,['Fiévez François-Xavier'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
IELVB311,0.0,{},548,['Miceli Marc'],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IELVB312,0.0,{},549,['Schutz Natassia'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
IHDCB111,0.0,{},550,"['Goujon Philippe', 'Loute Alain (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB121,0.0,{},551,"['Remiche Marie-Ange', 'Goffin Michel (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB131,0.0,{},552,"['Vanhoof Wim', 'LIBERT Cédric (suppléant)']",0.0,{},0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB132,0.0,{},553,"['Vanhoof Wim', 'ORTIZ VEGA James (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB136,0.0,{},554,"['Frénay Benoît', 'Van Den Schrieck Virginie (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
IHDCB141,0.0,{},555,['PIERRE Amélie'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB142,0.0,{},556,['Schumacher Laurent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB222,0.0,{},557,"['Remiche Marie-Ange', 'Goffin Michel (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB231,0.0,{},558,['Remiche Marie-Ange'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB232,0.0,{},559,['Vanhoof Wim'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB234,0.0,{},560,['Cleve Anthony'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
IHDCB236,0.0,{},561,['Schumacher Laurent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB237,0.0,{},562,['Heymans Patrick'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB330,0.0,{},563,['Dumas Bruno'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB331,0.0,{},564,['Schobbens Pierre'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
IHDCB332,0.0,{},565,['Schobbens Pierre'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB333,0.0,{},566,['Frénay Benoît'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB334,0.0,{},567,"['Cleve Anthony', 'Brogneaux Anne-France (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB335,0.0,{},568,"['Heymans Patrick', 'Amrani Moussa (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCB336,0.0,{},569,['TUCI ELIO'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCB339,0.0,{},570,['Schobbens Pierre'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCM011,0.0,{},571,['Saadaoui Sanaé'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IHDCM012,0.0,{},572,"['Goujon Philippe', 'GRANDJEAN Nathalie (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCM013,0.0,{},573,['Jacquet Jean-Marie'],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
IHDCM031,0.0,{},574,['Vanderose Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCM032,0.0,{},575,['Englebert Vincent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCM033,0.0,{},576,['Englebert Vincent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCM034,0.0,{},577,['SIMONOFSKI Anthony'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCM035,0.0,{},578,"['Colin Jean-Noël', 'Ponsard Christophe (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
IHDCM036,0.0,{},579,['Jacquet Jean-Marie'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IHDCM050,0.0,{},580,[],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IHDCM321,0.0,{},581,"['Lambiotte Renaud', 'NICOLAY Delphine (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
IMEPB100,0.0,{},582,['Miller Catherine'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFCB111,0.0,{},583,[],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFCB112,0.0,{},584,[],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFCB211,0.0,{},585,[],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFCB212,0.0,{},586,[],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFCB213,0.0,{},587,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFCB214,0.0,{},588,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFCB311,0.0,{},589,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFCB312,0.0,{},590,[],0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INFCB313,0.0,{},591,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFO9005-1,0.0,{},592,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB112,0.0,{},593,"['GRANDJEAN Nathalie', 'Maris Claire']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB114,0.0,{},594,['Gevers Marie'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB123,0.0,{},595,['Sartenaer Annick'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB124,0.0,{},596,"['Lambiotte Renaud', 'Franco Nicolas (suppléant)']",0.0,{},0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
INFOB125,0.0,{},597,['Remiche Marie-Ange'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB126,0.0,{},598,['Schumacher Laurent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB127,0.0,{},599,"['Lambiotte Renaud', 'Franco Nicolas (suppléant)']",0.0,{},0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
INFOB131,0.0,{},600,['Frénay Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB132,0.0,{},601,['Frénay Benoît'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB133,0.0,{},602,"['GRANDJEAN Nathalie', 'Vanderose Benoît']",0.0,{},0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
INFOB134,0.0,{},603,['Maquet Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB135,0.0,{},604,"['Cleve Anthony', 'MEURICE Loup (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
INFOB212,0.0,{},605,"['Cleve Anthony', 'MEURICE Loup (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
INFOB215,0.0,{},606,['Goujon Philippe'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB221,0.0,{},607,['Remiche Marie-Ange'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB222,0.0,{},608,"['Sartenaer Annick', 'De Vleeschouwer Martine (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB223,0.0,{},609,['Remiche Marie-Ange'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB224,0.0,{},610,"['Frénay Benoît', 'TUCI ELIO']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB231,0.0,{},611,['DYNEROWICZ Seweryn'],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
INFOB232,0.0,{},612,"['Goujon Philippe', 'GRANDJEAN Nathalie (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
INFOB233,0.0,{},613,['Jacquet Jean-Marie'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB234,0.0,{},614,['Heymans Patrick'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB236,0.0,{},615,"['Jacquet Jean-Marie', 'DARQUENNES Denis (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB237,0.0,{},616,['Schobbens Pierre'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
INFOB240,0.0,{},617,"['Jacquet Jean-Marie', 'Schumacher Laurent']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB301,0.0,{},618,['Colin Jean-Noël'],0.0,{},0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
INFOB302,0.0,{},619,['BORAITA AMADOR Fanny'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB313,0.0,{},620,"['Heymans Patrick', 'Amrani Moussa (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB314,0.0,{},621,['Schobbens Pierre'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB315,0.0,{},622,['Schumacher Laurent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB316,0.0,{},623,['Vanhoof Wim'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB317,0.0,{},624,['Jacquet Jean-Marie'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOB318,0.0,{},625,['Englebert Vincent'],0.0,{},0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
INFOB319,0.0,{},626,['Dumas Bruno'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB320,0.0,{},627,['TUCI ELIO'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOB331,0.0,{},628,['Maris Claire'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM010,0.0,{},629,[],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM112,0.0,{},630,['Englebert Vincent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM113,0.0,{},631,"['Vanhoof Wim', 'Degrave François (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM114,0.0,{},632,['Vanderose Benoît'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM115,0.0,{},633,"['Habra Naji', 'Perrouin Gilles (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
INFOM116,0.0,{},634,['Saadaoui Sanaé'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
INFOM119,0.0,{},635,['Colin Jean-Noël'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM121,0.0,{},636,"['Goujon Philippe', 'GRANDJEAN Nathalie (suppléant)', 'Loute Alain (suppléant)']",0.0,{},0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
INFOM217,0.0,{},637,[],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM218,0.0,{},638,['Cleve Anthony'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM220,0.0,{},639,['Thiran Philippe'],0.0,{},0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
INFOM222,0.0,{},640,['Remiche Marie-Ange'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM421,0.0,{},641,"['Habra Naji', 'Alexandre Simon (suppléant)']",0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM422,0.0,{},642,"['Maris Claire', 'Proper Henderik', 'Dubois Eric (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM431,0.0,{},643,['Heymans Patrick'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM432,0.0,{},644,['Vanderose Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM434,0.0,{},645,['Englebert Vincent'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM435,0.0,{},646,['Dumas Bruno'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM441,0.0,{},647,['Jacquet Jean-Marie'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
INFOM450,0.0,{},648,"['Dumas Bruno', 'Schumacher Laurent']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM451,0.0,{},649,"['Jacquet Jean-Marie', 'Vanhoof Wim']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INFOM453,0.0,{},650,['Dumas Bruno'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM471,0.0,{},651,['Schobbens Pierre'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
INFOM476,0.11809527795402647,"{""developpement durable vise"": 1, ""developpement durable systemes"": 1, ""developpement durable indicateurs"": 1, ""developpement durable faire"": 1, ""developpement durable"": 1}",652,['VOISIN Adrien'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ISBMM101,0.0,{},653,"['Vanhoof Wim', 'Degrave François (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ISBMM102,0.0,{},654,"['Jacquet Jean-Marie', 'DYNEROWICZ Seweryn (suppléant)']",0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ISBMM103,0.0,{},655,['Jacquet Jean-Marie'],0.0,{},0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ISBMM104,0.0,{},656,['Frénay Benoît'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LALLB001,0.0,{},657,['Vanoirbeek Fabienne'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
LALLB002,0.0,{},658,['Vanoirbeek Fabienne'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
LALLB101,0.0,{},659,['Darquennes Jeroen'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LALLB102,0.0,{},660,['Darquennes Jeroen'],0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LALLB103,0.0,{},661,['LEYH Valérie'],0.0,{},0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
LALLB104,0.0,{},662,['LEYH Valérie'],0.0,{},0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
LALLB201,0.0,{},663,['Darquennes Jeroen'],0.0,{},0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
