id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
master-global-change-biology,0,2,7,2,1,0,0,21,1,0,2,0,6,24
master-biology,0,1,6,0,0,0,0,21,0,0,1,0,7,22
master-biochemie-en-biotechnologie,0,0,0,1,0,0,0,3,0,0,0,1,0,5
asia-eu-cultural-curatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master-architectuur-studeren,1,0,2,1,4,0,0,5,1,0,1,1,2,10
manama-ziekenhuishygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachelor-architectuur-studeren,1,1,5,1,9,0,0,9,4,0,1,0,7,13
bachelor-bio-ingenieur-worden,0,0,6,1,5,0,0,8,3,0,0,2,6,14
bachelor-biochemie-en-biotechnologie,0,0,2,0,3,0,0,3,0,0,0,0,3,5
bachelor-biologie-studeren,0,0,4,0,4,1,0,18,1,0,1,0,6,21
manama-ziekenhuisfarmacie,0,0,0,0,0,0,0,0,1,0,0,0,0,1
bachelor-wiskunde-studeren,0,0,3,0,2,0,0,2,0,0,0,0,2,4
master-wijsbegeerte-studeren,0,0,0,0,0,0,0,0,0,0,0,0,0,0
think-water,1,1,2,0,0,0,0,7,6,0,3,0,1,12
bachelor-wijsbegeerte-studeren,0,0,2,0,2,0,0,5,0,0,0,0,3,6
manama-verzekeringsgeneeskunde,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master-wiskunde-studeren-financiele-en-toegepaste-wiskunde,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master-wiskunde-studeren-fundamentele-wiskunde,0,0,0,0,0,0,0,0,0,0,0,0,0,0
educatieve-master-wiskunde,0,0,0,0,0,0,0,0,0,0,0,0,0,0
educatieve-master-stem,3,1,4,1,8,0,0,14,6,0,5,3,9,31
educatieve-master-informatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0
educatieve-master-fysica,0,0,0,0,0,0,0,0,0,0,0,0,0,0
educatieve-master-chemie,1,0,0,1,1,0,0,5,0,0,2,0,2,6
educatieve-master-biologie,0,1,2,1,1,0,0,7,1,0,1,0,2,7
verpleegkundige-huisartspraktijk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachelor-toegepaste-taalkunde-studeren-frans-spaans,1,0,2,0,2,0,0,4,0,0,0,0,2,6
bachelor-toegepaste-taalkunde-studeren-frans-italiaans,1,0,2,0,2,0,0,3,0,0,0,0,2,5
master-veiligheidswetenschappen,0,0,0,1,1,0,0,2,0,0,0,0,0,2
bachelor-toegepaste-taalkunde-studeren-frans-chinees,1,0,2,0,2,0,0,3,0,0,0,0,2,5
bachelor-toegepaste-taalkunde-studeren-engels-spaans,0,0,2,0,2,0,0,3,0,0,0,0,2,4
master-verpleegkunde-vroedkunde-vroedvrouw-specialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master-verpleegkunde-vroedkunde-verpleegkundig-speci,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master-verpleegkunde-vroedkunde-onderzoeker-in-gezon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master-theater-en-filmwetenschap,0,0,0,0,0,0,0,1,0,0,0,0,0,1
master-verpleegkunde-vroedkunde-leiderschap-in-gezon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bachelor-toegepaste-taalkunde-studeren-engels-italiaans,0,0,2,0,2,0,0,2,0,0,0,0,2,3
bachelor-toegepaste-taalkunde-studeren-engels-frans,1,0,2,0,2,0,0,3,0,0,0,0,2,5
bachelor-toegepaste-taalkunde-studeren-engels-chinees,0,0,2,0,2,0,0,2,0,0,0,0,2,3
bachelor-toegepaste-taalkunde-studeren-duits-spaans,0,0,2,0,2,0,0,3,0,0,0,0,2,4
master-toegepaste-economische-wetenschappen-tew-economisch-beleid,0,0,2,0,0,0,0,5,0,0,0,1,2,7
bachelor-toegepaste-taalkunde-studeren-duits-italiaans,0,0,2,0,2,0,0,2,0,0,0,0,2,3
master-toegepaste-economische-wetenschappen-tew-bedrijfskunde,0,0,0,0,1,0,0,3,0,0,1,1,2,4
