id,climate,energy,environment,resources,sustainability,dedicated
128594,0,0,0,0,0,0
128595,0,0,0,0,0,0
128596,0,0,0,0,0,0
128599,0,0,0,0,0,0
128600,0,0,0,0,0,0
128601,0,0,0,0,0,0
128602,0,0,0,0,0,0
128603,0,0,0,0,0,0
128604,0,0,0,0,0,0
128605,0,0,0,0,0,0
128606,0,0,0,0,0,0
128607,0,0,0,0,0,0
128608,0,0,0,0,0,0
128609,0,0,0,0,0,0
128610,0,0,0,0,0,0
128611,0,0,0,0,0,0
128612,0,0,0,0,0,0
128613,0,0,0,0,0,0
128614,0,0,0,0,0,0
128615,0,0,0,0,0,0
128616,0,0,0,0,0,0
128617,0,0,0,0,0,0
128618,0,0,0,0,0,0
128619,0,0,0,0,0,0
128620,0,0,0,0,0,0
128621,0,0,0,0,0,0
128622,0,0,0,0,0,0
128623,0,0,0,0,0,0
128624,0,0,0,0,0,0
128625,0,0,0,0,0,0
128626,0,0,0,0,0,0
128627,0,0,0,0,0,0
128628,0,0,0,0,0,0
128629,0,0,0,0,0,0
128630,0,0,0,0,0,0
128631,0,0,0,0,0,0
128632,0,0,0,0,0,0
128633,0,0,0,0,0,0
128634,0,0,0,0,0,0
128635,0,0,0,0,0,0
128636,0,0,0,0,0,0
128637,0,0,0,0,0,0
128638,0,0,0,0,0,0
128639,0,0,0,0,0,0
128640,0,0,0,0,0,0
128641,0,0,0,0,0,0
128642,0,0,0,0,0,0
128643,0,0,0,0,0,0
128644,0,0,0,0,0,0
128645,0,0,0,0,0,0
128646,0,0,0,0,0,0
128647,0,0,0,0,0,0
128648,0,0,0,0,0,0
128649,0,0,0,0,0,0
128650,0,0,0,0,0,0
128651,0,0,0,0,0,0
128652,0,0,0,0,0,0
128653,0,0,0,0,0,0
128654,0,0,0,0,0,0
128656,0,0,0,0,0,0
128657,0,0,0,0,0,0
128667,0,0,0,0,0,0
128668,0,0,0,0,0,0
128669,0,0,0,0,0,0
128670,0,0,0,0,0,0
128671,0,0,0,0,0,0
128672,0,0,0,0,0,0
128673,0,0,0,0,0,0
128674,0,0,0,0,0,0
128675,0,0,0,0,0,0
128677,0,0,0,0,0,0
128678,0,0,0,0,0,0
128679,0,0,0,0,0,0
128680,0,0,0,0,0,0
128681,0,0,0,0,0,0
128682,0,0,0,0,0,0
128683,0,0,0,0,0,0
128684,0,0,0,0,0,0
128685,0,0,0,0,0,0
128686,0,0,0,0,0,0
128687,0,0,0,0,0,0
128688,0,0,0,0,0,0
128689,0,0,0,0,0,0
128690,0,0,0,0,0,0
128691,0,0,0,0,0,0
128692,0,0,0,0,0,0
128693,0,0,0,0,0,0
128694,0,0,0,0,0,0
128695,0,0,0,0,0,0
128696,0,0,0,0,0,0
128697,0,0,0,0,0,0
128698,0,0,0,0,0,0
128702,0,0,0,0,0,0
128703,0,0,0,0,0,0
128704,0,0,0,0,0,0
128705,0,0,0,0,0,0
128706,0,0,0,0,0,0
128707,0,0,0,0,0,0
128708,0,0,0,0,0,0
128709,0,0,0,0,0,0
128710,0,0,0,0,0,0
128711,0,0,0,0,0,0
128712,0,0,0,0,0,0
128713,0,0,0,0,0,0
128714,0,0,0,0,0,0
128715,0,0,0,0,0,0
128716,0,0,0,0,0,0
128717,0,0,0,0,0,0
128718,0,0,0,0,0,0
128719,0,0,0,0,0,0
128720,0,0,0,0,0,0
128721,0,0,0,0,0,0
128722,0,0,0,0,0,0
128723,0,0,0,0,0,0
128724,0,0,0,0,0,0
128725,0,0,0,0,0,0
128726,0,0,0,0,0,0
128727,0,0,0,0,0,0
128729,0,0,0,0,0,0
128730,0,0,0,0,0,0
128731,0,0,0,0,0,0
128732,0,0,0,0,0,0
128733,0,0,0,0,0,0
128734,0,0,0,0,0,0
128736,0,0,0,0,0,0
128737,0,0,0,0,0,0
128738,0,0,0,0,0,0
128739,0,0,0,0,0,0
128740,0,0,0,0,0,0
128741,0,0,0,0,0,0
128743,0,0,0,0,0,0
128744,0,0,0,0,0,0
128745,0,0,0,0,0,0
128746,0,0,0,0,0,0
128747,0,0,0,0,0,0
128748,0,0,0,0,0,0
128749,0,0,0,0,0,0
128750,0,0,0,0,0,0
128751,0,0,0,0,0,0
128752,0,0,0,0,0,0
128753,0,0,0,0,0,0
128754,0,0,0,0,0,0
128755,0,0,0,0,0,0
128756,0,0,0,0,0,0
128757,0,0,0,0,0,0
128758,0,0,0,0,0,0
128759,0,0,0,0,0,0
128760,0,0,0,0,0,0
128761,0,0,0,0,0,0
128762,0,0,0,0,0,0
128763,0,0,0,0,0,0
128764,0,0,0,0,0,0
128765,0,0,0,0,0,0
128766,0,0,0,0,0,0
128767,0,0,0,0,0,0
128768,0,0,0,0,0,0
128769,0,0,0,0,0,0
128770,0,0,0,0,0,0
128771,0,0,0,0,0,0
128773,0,0,0,0,0,0
128774,0,0,0,0,0,0
128775,0,0,0,0,0,0
128776,0,0,0,0,0,0
128777,0,0,0,0,0,0
128778,0,0,0,0,0,0
128779,0,0,0,0,0,0
128780,0,0,0,0,0,0
128781,0,0,0,0,0,0
128782,0,0,0,0,0,0
128783,0,0,0,0,0,0
128784,0,0,0,0,0,0
128785,0,0,0,0,0,0
128786,0,0,0,0,0,0
128787,0,0,0,0,0,0
128788,0,0,0,0,0,0
128789,0,0,0,0,0,0
128790,0,0,0,0,0,0
128791,0,0,0,0,0,0
128792,0,0,0,0,0,0
128793,0,0,0,0,0,0
128794,0,0,0,0,0,0
128795,0,0,0,0,0,0
128796,0,0,0,0,0,0
128797,0,0,0,0,0,0
128798,0,0,0,0,0,0
128799,0,0,0,0,0,0
128800,0,0,0,0,0,0
128801,0,0,0,0,0,0
128802,0,0,0,0,0,0
128807,0,0,0,0,0,0
128808,0,0,0,0,0,0
128810,0,0,0,0,0,0
128811,0,0,0,0,0,0
128812,0,0,0,0,0,0
128813,0,0,0,0,0,0
128814,0,0,0,0,0,0
128815,0,0,0,0,0,0
128817,0,0,0,0,0,0
128818,0,0,0,0,0,0
128819,0,0,0,0,0,0
128820,0,0,0,0,0,0
128821,0,0,0,0,0,0
128822,0,0,0,0,0,0
128823,0,0,0,0,0,0
128824,0,0,0,0,0,0
128830,0,0,0,0,0,0
128832,0,0,0,0,0,0
128833,0,0,0,0,0,0
128834,0,0,0,0,0,0
128835,0,0,0,0,0,0
128846,0,0,0,0,0,0
128847,0,0,0,0,0,0
128850,0,0,0,0,0,0
128851,0,0,0,0,0,0
128852,0,0,0,0,0,0
128853,0,0,0,0,0,0
128854,0,0,0,0,0,0
128855,0,0,0,0,0,0
128856,0,0,0,0,0,0
128857,0,0,0,0,0,0
128858,0,0,0,0,0,0
128859,0,0,0,0,0,0
128860,0,0,0,0,0,0
128861,0,0,0,0,0,0
128862,0,0,0,0,0,0
128863,0,0,0,0,0,0
128864,0,0,0,0,0,0
128865,0,0,0,0,0,0
128866,0,0,0,0,0,0
128867,0,0,0,0,0,0
128868,0,0,0,0,0,0
128869,0,0,0,0,0,0
128870,0,0,0,0,0,0
128871,0,0,0,0,0,0
128872,0,0,0,0,0,0
128873,0,0,0,0,0,0
128874,0,0,0,0,0,0
128875,0,0,0,0,0,0
128876,0,0,0,0,0,0
128877,0,0,0,0,0,0
128882,0,0,0,0,0,0
128883,0,0,0,0,0,0
128884,0,0,0,0,0,0
128885,0,0,0,0,0,0
128888,0,0,0,0,0,0
128889,0,0,0,0,0,0
128890,0,0,0,0,0,0
128891,0,0,0,0,0,0
128892,0,0,0,0,0,0
128893,0,0,0,0,0,0
128894,0,0,0,0,0,0
128895,0,0,0,0,0,0
128896,0,0,0,0,0,0
128897,0,0,0,0,0,0
128898,0,0,0,0,0,0
128899,0,0,0,0,0,0
128900,0,0,0,0,0,0
128901,0,0,0,0,0,0
128902,0,0,0,0,0,0
128903,0,0,0,0,0,0
128904,0,0,0,0,0,0
128905,0,0,0,0,0,0
128906,0,0,0,0,0,0
128907,0,0,0,0,0,0
128908,0,0,0,0,0,0
128909,0,0,0,0,0,0
128910,0,0,0,0,0,0
128911,0,0,0,0,0,0
128912,0,0,0,0,0,0
128913,0,0,0,0,0,0
128914,0,0,0,0,0,0
128917,0,0,0,0,0,0
128918,0,0,0,0,0,0
128919,0,0,0,0,0,0
128930,0,0,0,0,0,0
128931,0,0,0,0,0,0
128932,0,0,0,0,0,0
128933,0,0,0,0,0,0
128934,0,0,0,0,0,0
128935,0,0,0,0,0,0
128936,0,0,0,0,0,0
128937,0,0,0,0,0,0
128938,0,0,0,0,0,0
128939,0,0,0,0,0,0
128940,0,0,0,0,0,0
128941,0,0,0,0,0,0
128942,0,0,0,0,0,0
128943,0,0,0,0,0,0
128946,0,0,0,0,0,0
128947,0,0,0,0,0,0
128948,0,0,0,0,0,0
128949,0,0,0,0,0,0
128950,0,0,0,0,0,0
128951,0,0,0,0,0,0
128952,0,0,0,0,0,0
128953,0,0,0,0,0,0
128954,0,0,0,0,0,0
128955,0,0,0,0,0,0
128956,0,0,0,0,0,0
128962,0,0,0,0,0,0
129026,0,0,0,0,0,0
129027,0,0,0,0,0,0
129028,0,0,0,0,0,0
129029,0,0,0,0,0,0
129030,0,0,0,0,0,0
129031,0,0,0,0,0,0
129032,0,0,0,0,0,0
129033,0,0,0,0,0,0
129097,0,0,0,0,0,0
129098,0,0,0,0,0,0
129099,0,0,0,0,0,0
129100,0,0,0,0,0,0
129101,0,0,0,0,0,0
129102,0,0,0,0,0,0
129103,0,0,1,0,1,0
129104,0,0,0,0,0,0
129105,0,0,0,0,0,0
129106,0,0,0,0,0,0
129107,0,0,0,0,0,0
129108,0,0,0,0,0,0
129109,0,0,0,0,0,0
129115,0,0,0,0,0,0
129116,0,0,0,0,0,0
129117,0,0,0,0,0,0
129118,0,0,0,0,0,0
129187,0,0,0,0,0,0
129188,0,0,0,0,0,0
129189,0,0,0,0,0,0
129190,0,0,0,0,0,0
129191,0,0,0,0,0,0
129192,0,0,0,0,0,0
129193,0,0,0,0,0,0
129194,0,0,0,0,0,0
129195,0,0,0,0,0,0
129196,0,0,0,0,0,0
129197,0,0,0,0,0,0
129198,0,0,0,0,0,0
129199,0,0,0,0,0,0
129200,0,0,0,0,0,0
129201,0,0,0,0,0,0
129202,0,0,0,0,0,0
129203,0,0,0,0,0,0
129204,0,0,0,0,0,0
129205,0,0,0,0,0,0
129206,0,0,0,0,0,0
129207,0,0,0,0,0,0
129208,0,0,0,0,0,0
129209,0,0,0,0,0,0
129210,0,0,0,0,0,0
129211,0,0,0,0,0,0
129212,0,0,0,0,0,0
129213,0,0,0,0,0,0
129214,0,0,0,0,0,0
129215,0,0,0,0,0,0
129216,0,0,0,0,0,0
129217,0,0,0,0,0,0
129218,0,0,0,0,0,0
129219,0,0,0,0,0,0
129220,0,0,0,0,0,0
129221,0,0,0,0,0,0
129222,0,0,0,0,0,0
129223,0,0,0,0,0,0
129224,0,0,0,0,0,0
129227,0,0,0,0,0,0
129228,0,0,0,0,0,0
129229,0,0,0,0,0,0
129230,0,0,0,0,0,0
129232,0,0,0,0,0,0
129239,0,0,0,0,0,0
