id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
10344,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,0,0,0,0,0,0,0,0,0,0,0,0,0
10366,0,0,0,0,0,0,0,0,0,0,0,0,0
10390,0,0,0,0,0,0,0,0,0,0,0,0,0
10391,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,0,0,0,0,0,0,0,0,0,0,0,0,0
10577,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,0,0,0,0,0,0,0,0,0,0,0,0,0
10742,0,0,0,0,0,0,0,0,0,0,0,0,0
10832,0,0,0,0,0,0,0,0,0,0,0,0,0
10944,0,0,0,0,0,0,0,0,0,0,0,0,0
11162,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,0,0,0,0,0,0,0,0,0,0,0,0,0
11312,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,0,0,0,0,0,0,0,0,0,0,0,0,0
11315,0,0,0,0,0,0,0,0,0,0,0,0,0
11316,0,0,0,0,0,0,0,0,0,0,0,0,0
11317,0,0,0,0,0,0,0,0,0,0,0,0,0
11318,0,0,0,0,0,0,0,0,0,0,0,0,0
11319,0,0,0,0,0,0,0,0,0,0,0,0,0
11320,0,0,0,0,0,0,0,0,0,0,0,0,0
11321,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,0,0,0,0,0,0,0,0,0,0,0,0,0
11323,0,0,0,0,0,0,0,0,0,0,0,0,0
11324,0,0,0,0,0,0,0,0,0,0,0,0,0
11325,0,0,0,0,0,0,0,0,0,0,0,0,0
11326,0,0,0,0,0,0,0,0,0,0,0,0,0
11327,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,0,0,0,0,0,0,0,0,0,0,0,0,0
11329,0,0,0,0,0,0,0,0,0,0,0,0,0
11330,0,0,0,0,1,0,0,0,0,0,0,0,0
11331,0,0,0,0,0,0,0,0,0,0,0,0,0
11332,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,0,0,0,0,0,0,0,0,0,0,0,0,0
11334,0,0,0,0,0,0,0,0,0,0,0,0,0
11335,0,0,0,0,0,0,0,0,0,0,0,0,0
11341,0,0,0,0,0,0,0,0,0,0,0,0,0
11342,0,0,0,0,0,0,0,0,0,0,0,0,0
11343,0,0,0,0,0,0,0,0,0,0,0,0,0
11344,0,0,0,0,0,0,0,0,0,0,0,0,0
11345,0,0,0,0,0,0,0,0,0,0,1,0,0
11346,0,0,0,0,0,0,0,0,0,0,1,0,0
11347,0,0,0,0,0,0,0,0,0,0,0,0,0
