id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
177115,0,0,0,0,0,0,0,0,0,0,0,0,0
177116,0,0,0,0,0,0,0,0,0,0,0,0,0
177117,0,0,0,0,0,0,0,0,0,0,0,0,0
177118,0,0,0,0,0,0,0,0,0,0,0,0,0
177119,0,0,0,0,0,0,0,0,0,0,0,0,0
177120,0,0,0,0,0,0,0,0,0,0,0,0,0
177121,0,0,0,0,0,0,0,0,0,0,0,0,0
177122,0,0,0,0,0,0,0,0,0,0,0,0,0
177123,0,0,0,0,0,0,0,0,0,0,0,0,0
177124,0,0,0,0,0,0,0,0,0,0,0,0,0
177125,0,0,0,0,0,0,0,0,0,0,0,0,0
177126,0,0,0,0,0,0,0,0,0,0,0,0,0
177127,0,0,0,0,0,0,0,0,0,0,0,0,0
177128,0,0,0,0,0,0,0,0,0,0,0,0,0
177129,0,0,0,0,0,0,0,0,0,0,0,0,0
177130,0,0,0,0,0,0,0,0,0,0,0,0,0
177131,0,0,0,0,0,0,0,0,0,0,0,0,0
177132,0,0,0,0,0,0,0,0,0,0,0,0,0
177133,0,0,0,0,0,0,0,0,0,0,0,0,0
177134,0,0,0,0,0,0,0,1,0,0,0,0,0
177135,0,0,0,0,0,0,0,0,0,0,0,0,0
177136,0,0,0,0,0,0,0,0,0,0,0,0,0
177137,0,0,0,0,0,0,0,0,0,0,0,0,0
177138,0,0,0,0,0,0,0,0,0,0,0,0,0
177139,0,0,0,0,0,0,0,1,0,0,0,0,0
177140,0,0,0,0,0,0,0,0,0,0,0,0,0
177141,0,0,0,0,0,0,0,0,0,0,0,0,0
177142,0,0,0,0,0,0,0,0,0,0,0,0,0
177143,0,0,0,0,0,0,0,0,0,0,0,0,0
177144,0,0,0,0,0,0,0,0,0,0,0,0,0
177145,0,0,0,0,0,0,0,0,0,0,0,0,0
177146,0,0,0,0,0,0,0,0,0,0,0,0,0
177147,0,0,0,0,0,0,0,0,0,0,0,0,0
177148,0,0,0,0,0,0,0,0,0,0,0,0,0
177149,0,0,0,0,0,0,0,0,0,0,0,0,0
177150,0,0,0,0,0,0,0,0,0,0,0,0,0
177151,0,0,0,0,0,0,0,0,0,0,0,0,0
177152,0,0,0,0,0,0,0,0,0,0,0,0,0
