id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
MA60-HMUSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA60-EDPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA60-PRELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPAES-PEDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLI4-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLI4-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG-SAPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG-EDPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA-ES3SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA-ES3MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA-SIPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-METRA,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MS-STME,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-SAPUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-SAPUG,1,0,0,0,1,0,0,3,0,0,0,0,3,3
M-SAPUH,1,0,0,0,1,0,0,3,0,0,0,0,3,3
M-SAPUE,1,0,1,1,1,1,0,14,4,0,2,0,14,15
M-SAPUB,1,0,0,0,1,0,0,3,0,0,0,0,3,3
MS-OSTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-COSM,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MS-BIOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-PHAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-PHAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-DER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-DENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-GECLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-GAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-CHIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-CHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-CARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-BIOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ANES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-APSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ANAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-UROL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-URGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-NECH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-NEUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-MINT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-MEGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-MEDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-MEDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-HEMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-MEDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-GERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-PEDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ORTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-OFTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ONCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-OBST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-TERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-STOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-RHUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-SAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-RDGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-PPSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-PNEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-NUAP,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MS-NATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-TRANL,2,0,2,0,0,0,0,1,1,0,0,3,1,4
MS-EURI,0,0,1,0,0,0,0,2,0,0,0,0,2,2
MS-URDE,3,0,1,1,1,0,0,3,1,0,0,0,2,4
MS-FENS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-SECL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-PEDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-RISP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-FINA,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MS-BGDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-GEST,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MS-DFIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-DENF,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MS-DREU,0,0,2,0,1,0,0,0,0,0,0,0,1,2
MS-DSOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-DNOT,1,0,0,0,0,0,0,1,0,0,0,0,0,1
MS-DINT,0,0,4,0,2,0,0,2,1,0,0,0,3,4
MS-GEPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-EAFRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-ARCS,0,0,0,0,0,0,0,3,0,0,0,0,1,3
MS-GENR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS-SOCA,0,0,0,0,0,0,0,1,0,0,0,0,1,1
MS-PHIP,0,0,0,0,0,1,0,1,1,0,1,0,1,2
MA-MEDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA-DENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-MOTRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-MOTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-EDPHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-PHARW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-BIMEA,0,0,0,0,0,0,0,1,0,0,0,0,0,1
M-BIMES,0,0,0,0,0,0,0,1,0,0,0,0,0,1
M-PHARS,0,0,0,0,0,0,0,0,1,1,0,0,0,1
