id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
14-10,0,0,0,0,0,0,0,4,0,0,0,0,0,4
1-10,0,0,1,0,0,0,0,3,0,0,0,0,1,3
11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-10,0,0,0,0,1,0,0,1,0,0,0,0,0,2
5-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-10,0,0,0,0,0,0,0,1,1,1,1,0,1,4
28-10,0,0,1,0,0,0,0,3,2,2,0,0,3,5
24-10,0,0,0,0,0,0,0,0,0,0,0,2,0,2
26-10,0,0,0,0,0,0,0,1,0,0,0,2,0,3
25-10,0,0,0,0,0,0,0,0,0,0,0,2,0,2
20-10,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19-10,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-10,4,0,1,0,1,1,0,7,2,0,0,0,2,13
18-10,0,0,0,0,0,0,0,2,1,0,0,0,1,2
35-10,0,0,0,0,0,0,0,2,0,0,0,0,0,2
34-10,0,0,0,0,0,0,0,2,0,0,0,0,0,2
33-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-10,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15-10,0,0,0,0,0,0,0,4,0,0,0,0,0,4
7-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
